instance,size,init_w1,init_w2,init_w3,init_w4,init_p,sol_cost,sol_prize,sol_penalty,timelimit,runtime,timeout,in_seq,out_seq,pref_w1,pref_w2,pref_w3,pref_w4,pref_p
../../instances/pctsp/size_10/data_43.txt,10,3,55,39,3,40,8177,12133,25680,60,0.00158025,0,1-6-0-7-2-9-5,3-4-8,8,19,51,22,60
../../instances/pctsp/size_10/data_44.txt,10,3,55,39,3,40,18665,11645,7560,60,0.00179398,0,6-0-2-8-4-5-9-1,3-7,8,19,51,22,60
../../instances/pctsp/size_10/data_45.txt,10,3,55,39,3,40,10886,10770,10260,60,0.00167509,0,8-7-0-4-3-2-9,1-5-6,8,19,51,22,60
../../instances/pctsp/size_10/data_46.txt,10,3,55,39,3,40,8826,14380,14280,60,0.00198172,0,0-7-4-5-8-1-9-2,3-6,8,19,51,22,60
../../instances/pctsp/size_10/data_47.txt,10,3,55,39,3,40,4820,7506,13200,60,0.00131693,0,2-5-3-1-8,0-4-6-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_48.txt,10,3,55,39,3,40,20906,12048,16140,60,0.00174834,0,1-2-5-3-9-8-7-6,0-4,8,19,51,22,60
../../instances/pctsp/size_10/data_49.txt,10,3,55,39,3,40,6276,4602,61020,60,0.00127889,0,6-3-7,0-1-2-4-5-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_50.txt,10,3,55,39,3,40,5379,9476,9780,60,0.0023114,0,4-7-1-2-8-0,3-5-6-9,8,19,51,22,60
../../instances/pctsp/size_10/data_51.txt,10,3,55,39,3,40,4012,4050,17820,60,0.00131049,0,2-6-9,0-1-3-4-5-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_52.txt,10,3,55,39,3,40,5151,10464,6000,60,0.00153248,0,6-0-3-8-7-1-9,2-4-5,8,19,51,22,60
../../instances/pctsp/size_10/data_53.txt,10,3,55,39,3,40,12994,11885,16260,60,0.00138305,0,9-6-2-3-0-1-4,5-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_54.txt,10,3,55,39,3,40,14220,13891,15720,60,0.00209972,0,5-3-7-1-2-6-0-9,4-8,8,19,51,22,60
../../instances/pctsp/size_10/data_55.txt,10,3,55,39,3,40,3440,6253,14700,60,0.0014488,0,7-2-0-1,3-4-5-6-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_56.txt,10,3,55,39,3,40,5587,9100,9720,60,0.00151799,0,5-0-4-1-9-8,2-3-6-7,8,19,51,22,60
../../instances/pctsp/size_10/data_57.txt,10,3,55,39,3,40,7135,8981,10020,60,0.00241495,0,8-2-0-4-6-3,1-5-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_58.txt,10,3,55,39,3,40,24108,14324,11340,60,0.00170739,0,5-8-4-2-7-6-9-1-3,0,8,19,51,22,60
../../instances/pctsp/size_10/data_59.txt,10,3,55,39,3,40,4412,5712,14760,60,0.00127421,0,0-4-2-9,1-3-5-6-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_60.txt,10,3,55,39,3,40,2196,4727,20100,60,0.000993635,0,1-6-0,2-3-4-5-7-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_61.txt,10,3,55,39,3,40,11810,14396,12840,60,0.00157587,0,9-4-8-0-1-6-3-7,2-5,8,19,51,22,60
../../instances/pctsp/size_10/data_62.txt,10,3,55,39,3,40,2590,6681,15420,60,0.00145853,0,3-6-8-5,0-1-2-4-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_63.txt,10,3,55,39,3,40,8189,10625,8160,60,0.0016896,0,2-9-4-6-7-0-8,1-3-5,8,19,51,22,60
../../instances/pctsp/size_10/data_64.txt,10,3,55,39,3,40,17052,13502,14340,60,0.00207705,0,3-4-2-7-8-9-5-0,1-6,8,19,51,22,60
../../instances/pctsp/size_10/data_65.txt,10,3,55,39,3,40,18518,15842,8880,60,0.0016169,0,9-1-6-3-4-8-2-7-0,5,8,19,51,22,60
../../instances/pctsp/size_10/data_66.txt,10,3,55,39,3,40,19019,14172,16740,60,0.00178101,0,1-7-0-8-2-4-6-5,3-9,8,19,51,22,60
../../instances/pctsp/size_10/data_67.txt,10,3,55,39,3,40,33248,11894,12060,60,0.0017771,0,4-5-8-0-9-7-3-6,1-2,8,19,51,22,60
../../instances/pctsp/size_10/data_68.txt,10,3,55,39,3,40,21676,15482,8760,60,0.00197703,0,8-0-3-4-9-1-6-7-5,2,8,19,51,22,60
../../instances/pctsp/size_10/data_69.txt,10,3,55,39,3,40,14965,14333,3240,60,0.00206468,0,1-8-4-6-2-9-5-0-7,3,8,19,51,22,60
../../instances/pctsp/size_10/data_70.txt,10,3,55,39,3,40,12594,12470,23760,60,0.00164151,0,9-6-2-1-3-0-5,4-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_71.txt,10,3,55,39,3,40,18998,14640,8760,60,0.00182681,0,1-0-7-2-6-9-8-5-4,3,8,19,51,22,60
../../instances/pctsp/size_10/data_72.txt,10,3,55,39,3,40,20919,15516,8640,60,0.00210766,0,7-3-1-2-9-6-8-0-5,4,8,19,51,22,60
../../instances/pctsp/size_10/data_73.txt,10,3,55,39,3,40,4020,6021,16500,60,0.00123909,0,4-9-6-2,0-1-3-5-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_74.txt,10,3,55,39,3,40,6546,6380,18060,60,0.0011931,0,3-1-8-4,0-2-5-6-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_75.txt,10,3,55,39,3,40,24342,15152,9180,60,0.00167182,0,1-7-2-4-6-0-5-3-9,8,8,19,51,22,60
../../instances/pctsp/size_10/data_76.txt,10,3,55,39,3,40,6424,9559,10740,60,0.00149981,0,6-8-0-1-4-2,3-5-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_77.txt,10,3,55,39,3,40,7962,7951,19020,60,0.00333353,0,0-8-9-6-7,1-2-3-4-5,8,19,51,22,60
../../instances/pctsp/size_10/data_78.txt,10,3,55,39,3,40,9482,11159,8340,60,0.00142223,0,5-0-9-4-7-8-3,1-2-6,8,19,51,22,60
../../instances/pctsp/size_10/data_79.txt,10,3,55,39,3,40,23068,13254,15720,60,0.00174038,0,7-3-4-8-2-1-0-9,5-6,8,19,51,22,60
../../instances/pctsp/size_10/data_80.txt,10,3,55,39,3,40,22238,14054,3600,60,0.00182066,0,3-1-2-9-0-5-4-8-6,7,8,19,51,22,60
../../instances/pctsp/size_10/data_81.txt,10,3,55,39,3,40,14421,14059,11220,60,0.00198804,0,9-7-8-0-4-5-2-1,3-6,8,19,51,22,60
../../instances/pctsp/size_10/data_82.txt,10,3,55,39,3,40,12184,12147,14340,60,0.00153588,0,7-3-1-5-9-0-2,4-6-8,8,19,51,22,60
../../instances/pctsp/size_10/data_83.txt,10,3,55,39,3,40,5880,7724,13800,60,0.00123367,0,3-4-8-1-2,0-5-6-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_84.txt,10,3,55,39,3,40,3075,5771,12060,60,0.00124082,0,8-1-7-5,0-2-3-4-6-9,8,19,51,22,60
../../instances/pctsp/size_10/data_85.txt,10,3,55,39,3,40,2807,11193,7200,60,0.00227405,0,1-6-3-8-7-4-9,0-2-5,8,19,51,22,60
../../instances/pctsp/size_10/data_86.txt,10,3,55,39,3,40,24261,15751,9120,60,0.00188153,0,7-1-3-9-6-5-2-0-4,8,8,19,51,22,60
../../instances/pctsp/size_10/data_87.txt,10,3,55,39,3,40,15800,16090,10380,60,0.00212847,0,4-6-9-5-8-7-3-0-1,2,8,19,51,22,60
../../instances/pctsp/size_10/data_88.txt,10,3,55,39,3,40,3196,5322,11940,60,0.00118126,0,4-2-5-9,0-1-3-6-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_89.txt,10,3,55,39,3,40,9094,8541,13380,60,0.00132266,0,3-1-4-9-5-8,0-2-6-7,8,19,51,22,60
../../instances/pctsp/size_10/data_90.txt,10,3,55,39,3,40,392,4396,16320,60,0.000980697,0,0-5-7,1-2-3-4-6-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_91.txt,10,3,55,39,3,40,18872,6414,55560,60,0.00167196,0,6-9-7-4,0-1-2-3-5-8,8,19,51,22,60
../../instances/pctsp/size_10/data_92.txt,10,3,55,39,3,40,9068,8789,14160,60,0.00132563,0,1-2-0-6-5-8,3-4-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_93.txt,10,3,55,39,3,40,40788,13584,6480,60,0.0020128,0,0-8-2-3-4-7-9-1-6,5,8,19,51,22,60
../../instances/pctsp/size_10/data_94.txt,10,3,55,39,3,40,13713,11524,18480,60,0.0015629,0,7-0-3-9-5-4-6,1-2-8,8,19,51,22,60
../../instances/pctsp/size_10/data_95.txt,10,3,55,39,3,40,6484,7298,14460,60,0.00133396,0,1-2-6-9-0,3-4-5-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_96.txt,10,3,55,39,3,40,616,4912,16380,60,0.00108408,0,8-2-7,0-1-3-4-5-6-9,8,19,51,22,60
../../instances/pctsp/size_10/data_97.txt,10,3,55,39,3,40,6844,8292,13740,60,0.00178205,0,4-1-5-0-9-8,2-3-6-7,8,19,51,22,60
../../instances/pctsp/size_10/data_98.txt,10,3,55,39,3,40,5620,7776,11760,60,0.00137341,0,9-0-5-6-4,1-2-3-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_99.txt,10,3,55,39,3,40,12928,7599,16500,60,0.00148415,0,2-8-3-5-6-9,0-1-4-7,8,19,51,22,60
../../instances/pctsp/size_10/data_100.txt,10,3,55,39,3,40,8126,10741,9180,60,0.00194012,0,1-3-9-7-6-2-4,0-5-8,8,19,51,22,60
../../instances/pctsp/size_10/data_101.txt,10,3,55,39,3,40,18834,13276,11940,60,0.00162331,0,1-6-8-2-0-5-3-7,4-9,8,19,51,22,60
../../instances/pctsp/size_10/data_102.txt,10,3,55,39,3,40,42978,15766,0,60,0.00193748,0,6-9-8-4-5-2-3-7-0-1,,8,19,51,22,60
../../instances/pctsp/size_10/data_103.txt,10,3,55,39,3,40,22776,15448,9300,60,0.00198611,0,1-9-4-0-3-5-8-7-2,6,8,19,51,22,60
../../instances/pctsp/size_10/data_104.txt,10,3,55,39,3,40,4764,5954,14700,60,0.00135844,0,6-1-2-8,0-3-4-5-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_105.txt,10,3,55,39,3,40,2924,6323,19920,60,0.00151652,0,8-4-7-5,0-1-2-3-6-9,8,19,51,22,60
../../instances/pctsp/size_10/data_106.txt,10,3,55,39,3,40,27995,14468,14100,60,0.00171405,0,5-4-1-9-2-7-3-6-8,0,8,19,51,22,60
../../instances/pctsp/size_10/data_107.txt,10,3,55,39,3,40,11224,8628,8040,60,0.00148783,0,3-2-9-4-8-1-5,0-6-7,8,19,51,22,60
../../instances/pctsp/size_10/data_108.txt,10,3,55,39,3,40,5297,7971,14820,60,0.0015162,0,0-9-8-1-3,2-4-5-6-7,8,19,51,22,60
../../instances/pctsp/size_10/data_109.txt,10,3,55,39,3,40,17698,12095,24420,60,0.00158624,0,5-2-6-0-7-9-3,1-4-8,8,19,51,22,60
../../instances/pctsp/size_10/data_110.txt,10,3,55,39,3,40,16768,13799,16560,60,0.00148828,0,2-3-4-5-0-8-7-9,1-6,8,19,51,22,60
../../instances/pctsp/size_10/data_111.txt,10,3,55,39,3,40,1918,6391,15000,60,0.00150419,0,2-1-7-6,0-3-4-5-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_112.txt,10,3,55,39,3,40,17927,13871,12120,60,0.00166338,0,7-0-4-9-2-5-3-1,6-8,8,19,51,22,60
../../instances/pctsp/size_10/data_113.txt,10,3,55,39,3,40,17220,16235,9540,60,0.00199718,0,8-4-6-9-5-1-3-0-7,2,8,19,51,22,60
../../instances/pctsp/size_10/data_114.txt,10,3,55,39,3,40,2319,4604,15300,60,0.00102098,0,9-0-7,1-2-3-4-5-6-8,8,19,51,22,60
../../instances/pctsp/size_10/data_115.txt,10,3,55,39,3,40,20478,15218,9000,60,0.00150086,0,5-4-3-1-8-9-0-6-7,2,8,19,51,22,60
../../instances/pctsp/size_10/data_116.txt,10,3,55,39,3,40,2306,4554,15360,60,0.000891893,0,1-2-3,0-4-5-6-7-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_117.txt,10,3,55,39,3,40,2806,4347,17280,60,0.000964609,0,1-8-9,0-2-3-4-5-6-7,8,19,51,22,60
../../instances/pctsp/size_10/data_118.txt,10,3,55,39,3,40,11227,13866,17100,60,0.00202489,0,9-0-5-8-3-6-1-2,4-7,8,19,51,22,60
../../instances/pctsp/size_10/data_119.txt,10,3,55,39,3,40,10688,12826,6240,60,0.00180296,0,1-4-6-5-7-9-0-2,3-8,8,19,51,22,60
../../instances/pctsp/size_10/data_120.txt,10,3,55,39,3,40,5506,9740,12120,60,0.00224606,0,1-6-2-4-3-7,0-5-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_121.txt,10,3,55,39,3,40,28686,13910,26160,60,0.00181639,0,7-2-5-1-3-9-0-4,6-8,8,19,51,22,60
../../instances/pctsp/size_10/data_122.txt,10,3,55,39,3,40,11284,6941,20040,60,0.00168207,0,0-1-6-7-3,2-4-5-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_123.txt,10,3,55,39,3,40,10102,6601,16200,60,0.00221015,0,2-0-3-7-9,1-4-5-6-8,8,19,51,22,60
../../instances/pctsp/size_10/data_124.txt,10,3,55,39,3,40,4968,4802,27720,60,0.000981634,0,8-6-2,0-1-3-4-5-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_125.txt,10,3,55,39,3,40,10336,9605,15420,60,0.00169385,0,5-0-8-4-3-9,1-2-6-7,8,19,51,22,60
../../instances/pctsp/size_10/data_126.txt,10,3,55,39,3,40,7463,12404,10500,60,0.00164783,0,7-6-8-0-9-3-4,1-2-5,8,19,51,22,60
../../instances/pctsp/size_10/data_127.txt,10,3,55,39,3,40,17050,11091,16260,60,0.00138414,0,4-3-0-2-8-9-6,1-5-7,8,19,51,22,60
../../instances/pctsp/size_10/data_128.txt,10,3,55,39,3,40,7730,8906,12360,60,0.00164461,0,5-6-1-2-7-3,0-4-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_129.txt,10,3,55,39,3,40,11186,10230,7980,60,0.00147462,0,0-4-8-9-1-2-7,3-5-6,8,19,51,22,60
../../instances/pctsp/size_10/data_130.txt,10,3,55,39,3,40,4779,3661,15660,60,0.00100639,0,2-1-8,0-3-4-5-6-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_131.txt,10,3,55,39,3,40,9787,13554,11580,60,0.00184955,0,1-6-7-2-0-9-5-4,3-8,8,19,51,22,60
../../instances/pctsp/size_10/data_132.txt,10,3,55,39,3,40,4912,7486,15060,60,0.00154484,0,8-9-2-1-7,0-3-4-5-6,8,19,51,22,60
../../instances/pctsp/size_10/data_133.txt,10,3,55,39,3,40,7914,7118,16140,60,0.00159627,0,9-8-1-2-3,0-4-5-6-7,8,19,51,22,60
../../instances/pctsp/size_10/data_134.txt,10,3,55,39,3,40,10633,10604,6840,60,0.00154894,0,5-1-2-0-6-3-7,4-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_135.txt,10,3,55,39,3,40,16485,7469,19320,60,0.0011831,0,0-7-8-5-4,1-2-3-6-9,8,19,51,22,60
../../instances/pctsp/size_10/data_136.txt,10,3,55,39,3,40,11160,11505,14460,60,0.00152282,0,9-5-0-2-7-6-8,1-3-4,8,19,51,22,60
../../instances/pctsp/size_10/data_137.txt,10,3,55,39,3,40,19790,11670,16140,60,0.00244368,0,2-4-5-3-1-8-7,0-6-9,8,19,51,22,60
../../instances/pctsp/size_10/data_138.txt,10,3,55,39,3,40,2522,6822,13260,60,0.001364,0,8-6-0-1,2-3-4-5-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_139.txt,10,3,55,39,3,40,6902,10555,13200,60,0.00183673,0,8-7-5-6-2-0,1-3-4-9,8,19,51,22,60
../../instances/pctsp/size_10/data_140.txt,10,3,55,39,3,40,6979,4441,28500,60,0.00160934,0,7-4-0,1-2-3-5-6-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_141.txt,10,3,55,39,3,40,10360,10505,24660,60,0.00136003,0,3-8-6-1-5-0,2-4-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_142.txt,10,3,55,39,3,40,5571,7952,13860,60,0.0014141,0,5-2-8-3-0,1-4-6-7-9,8,19,51,22,60
../../instances/pctsp/size_10/data_143.txt,10,3,55,39,3,40,1493,5827,15540,60,0.00136964,0,3-1-4-2,0-5-6-7-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_144.txt,10,3,55,39,3,40,8231,7665,11160,60,0.00220213,0,0-6-2-7-8-9,1-3-4-5,8,19,51,22,60
../../instances/pctsp/size_10/data_145.txt,10,3,55,39,3,40,10729,12210,18840,60,0.00207664,0,2-9-5-0-6-7-1,3-4-8,8,19,51,22,60
../../instances/pctsp/size_10/data_146.txt,10,3,55,39,3,40,7262,10544,22440,60,0.00158826,0,1-6-7-0-5-8,2-3-4-9,8,19,51,22,60
../../instances/pctsp/size_10/data_147.txt,10,3,55,39,3,40,664,5025,16440,60,0.000903578,0,1-5-0,2-3-4-6-7-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_148.txt,10,3,55,39,3,40,6668,12196,12720,60,0.00146083,0,4-9-1-2-0-8-6,3-5-7,8,19,51,22,60
../../instances/pctsp/size_10/data_149.txt,10,3,55,39,3,40,17993,15983,8460,60,0.00232995,0,3-6-9-0-7-5-4-2-1,8,8,19,51,22,60
../../instances/pctsp/size_10/data_150.txt,10,3,55,39,3,40,5696,6090,15660,60,0.00140778,0,6-3-4-0,1-2-5-7-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_151.txt,10,3,55,39,3,40,5657,10076,11400,60,0.00131769,0,0-8-7-5-1-9,2-3-4-6,8,19,51,22,60
../../instances/pctsp/size_10/data_152.txt,10,3,55,39,3,40,12551,11875,18300,60,0.00158079,0,6-5-9-7-3-1-4,0-2-8,8,19,51,22,60
../../instances/pctsp/size_10/data_153.txt,10,3,55,39,3,40,5620,5421,13740,60,0.00119585,0,8-7-1-9,0-2-3-4-5-6,8,19,51,22,60
../../instances/pctsp/size_10/data_154.txt,10,3,55,39,3,40,13852,12173,22080,60,0.00144857,0,6-8-9-0-7-1-4,2-3-5,8,19,51,22,60
../../instances/pctsp/size_10/data_155.txt,10,3,55,39,3,40,14560,14119,17100,60,0.00148249,0,1-0-4-5-6-2-9-3,7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_156.txt,10,3,55,39,3,40,8363,9782,14760,60,0.00154034,0,2-3-1-6-7-0,4-5-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_157.txt,10,3,55,39,3,40,8620,6613,12540,60,0.00133807,0,1-0-8-9-7,2-3-4-5-6,8,19,51,22,60
../../instances/pctsp/size_10/data_158.txt,10,3,55,39,3,40,9987,12002,4620,60,0.00220025,0,0-9-1-5-2-6-3-8,4-7,8,19,51,22,60
../../instances/pctsp/size_10/data_159.txt,10,3,55,39,3,40,15828,16035,8700,60,0.00180683,0,7-4-3-2-0-6-1-5-9,8,8,19,51,22,60
../../instances/pctsp/size_10/data_160.txt,10,3,55,39,3,40,16552,11860,22560,60,0.00129329,0,0-3-1-7-5-6-4,2-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_161.txt,10,3,55,39,3,40,12986,9917,21900,60,0.0019199,0,4-6-7-3-1-2,0-5-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_162.txt,10,3,55,39,3,40,8958,9217,11940,60,0.00136417,0,8-0-7-3-9-1,2-4-5-6,8,19,51,22,60
../../instances/pctsp/size_10/data_163.txt,10,3,55,39,3,40,5991,10431,21060,60,0.00154696,0,2-0-7-5-1-4,3-6-8-9,8,19,51,22,60
../../instances/pctsp/size_10/data_164.txt,10,3,55,39,3,40,18678,13764,17520,60,0.00288348,0,4-5-1-7-8-0-2-9,3-6,8,19,51,22,60
../../instances/pctsp/size_10/data_165.txt,10,3,55,39,3,40,5171,7961,15480,60,0.00144121,0,2-5-3-9-0,1-4-6-7-8,8,19,51,22,60
../../instances/pctsp/size_10/data_166.txt,10,3,55,39,3,40,10567,9661,10860,60,0.00147837,0,4-3-5-8-6-2-9,0-1-7,8,19,51,22,60
../../instances/pctsp/size_10/data_167.txt,10,3,55,39,3,40,11641,9753,20520,60,0.00160233,0,6-0-8-4-5-7,1-2-3-9,8,19,51,22,60
../../instances/pctsp/size_10/data_168.txt,10,3,55,39,3,40,7001,7892,20340,60,0.00133749,0,8-5-2-4-1,0-3-6-7-9,8,19,51,22,60
