instance_id,n_equivalence,equivalence_1,equivalence_3,equivalence_5,equivalence_10,sols_found,inf_time,runtime
50,18,18,18,19,19,3,320.8379052749986,1337.92
51,17,18,19,19,19,3,320.8379052749986,1337.92
52,18,18,18,18,19,0,320.8379052749986,1337.92
53,19,19,19,19,19,7,320.8379052749986,1337.92
54,18,18,18,19,19,0,320.8379052749986,1337.92
55,17,18,18,19,19,1,320.8379052749986,1337.92
56,16,16,17,17,18,1,320.8379052749986,1337.92
57,15,15,16,17,17,1,320.8379052749986,1337.92
58,17,17,18,19,19,0,320.8379052749986,1337.92
59,17,19,19,19,19,0,320.8379052749986,1337.92
60,19,19,19,19,19,1,320.8379052749986,1337.92
61,19,19,19,19,19,1,320.8379052749986,1337.92
62,18,18,18,19,19,1,320.8379052749986,1337.92
63,17,17,18,18,18,7,320.8379052749986,1337.92
64,17,17,19,19,19,0,320.8379052749986,1337.92
65,18,18,18,18,19,0,320.8379052749986,1337.92
66,16,17,17,18,19,0,320.8379052749986,1337.92
67,17,18,19,19,19,1,320.8379052749986,1337.92
68,17,18,19,19,19,0,320.8379052749986,1337.92
69,17,17,18,19,19,5,320.8379052749986,1337.92
70,19,19,19,19,19,4,320.8379052749986,1337.92
71,15,18,18,19,19,0,320.8379052749986,1337.92
72,19,19,19,19,19,4,320.8379052749986,1337.92
73,19,19,19,19,19,9,320.8379052749986,1337.92
74,18,18,19,19,19,2,320.8379052749986,1337.92
75,18,19,19,19,19,1,320.8379052749986,1337.92
76,18,19,19,19,19,0,320.8379052749986,1337.92
77,19,19,19,19,19,2,320.8379052749986,1337.92
78,18,19,19,19,19,0,320.8379052749986,1337.92
79,19,19,19,19,19,0,320.8379052749986,1337.92
80,18,18,18,19,19,0,320.8379052749986,1337.92
81,17,18,18,19,19,0,320.8379052749986,1337.92
82,18,18,18,19,19,1,320.8379052749986,1337.92
83,16,17,19,19,19,1,320.8379052749986,1337.92
84,19,19,19,19,19,3,320.8379052749986,1337.92
85,18,18,19,19,19,0,320.8379052749986,1337.92
86,19,19,19,19,19,5,320.8379052749986,1337.92
87,19,19,19,19,19,4,320.8379052749986,1337.92
88,16,18,19,19,19,0,320.8379052749986,1337.92
89,15,17,18,19,19,0,320.8379052749986,1337.92
90,19,19,19,19,19,2,320.8379052749986,1337.92
91,16,18,18,18,19,0,320.8379052749986,1337.92
92,17,17,17,18,19,0,320.8379052749986,1337.92
93,18,19,19,19,19,0,320.8379052749986,1337.92
94,17,18,18,18,19,0,320.8379052749986,1337.92
95,17,19,19,19,19,0,320.8379052749986,1337.92
96,18,18,18,19,19,3,320.8379052749986,1337.92
97,16,18,18,19,19,1,320.8379052749986,1337.92
98,19,19,19,19,19,8,320.8379052749986,1337.92
99,19,19,19,19,19,3,320.8379052749986,1337.92
100,16,17,18,18,18,1,320.8379052749986,1337.92
101,17,18,18,19,19,7,320.8379052749986,1337.92
102,19,19,19,19,19,1,320.8379052749986,1337.92
103,17,18,19,19,19,0,320.8379052749986,1337.92
104,17,17,19,19,19,0,320.8379052749986,1337.92
105,19,19,19,19,19,4,320.8379052749986,1337.92
106,18,19,19,19,19,0,320.8379052749986,1337.92
107,18,18,19,19,19,0,320.8379052749986,1337.92
108,18,18,19,19,19,1,320.8379052749986,1337.92
109,18,18,19,19,19,2,320.8379052749986,1337.92
110,18,18,19,19,19,0,320.8379052749986,1337.92
111,18,19,19,19,19,8,320.8379052749986,1337.92
112,18,18,19,19,19,8,320.8379052749986,1337.92
113,18,18,18,18,19,1,320.8379052749986,1337.92
114,16,18,19,19,19,0,320.8379052749986,1337.92
115,17,18,19,19,19,1,320.8379052749986,1337.92
116,19,19,19,19,19,3,320.8379052749986,1337.92
117,17,19,19,19,19,2,320.8379052749986,1337.92
118,19,19,19,19,19,3,320.8379052749986,1337.92
119,18,19,19,19,19,3,320.8379052749986,1337.92
120,19,19,19,19,19,2,320.8379052749986,1337.92
121,19,19,19,19,19,1,320.8379052749986,1337.92
122,18,19,19,19,19,2,320.8379052749986,1337.92
123,19,19,19,19,19,3,320.8379052749986,1337.92
124,17,18,18,18,19,1,320.8379052749986,1337.92
125,17,18,18,18,19,0,320.8379052749986,1337.92
126,15,19,19,19,19,0,320.8379052749986,1337.92
127,17,19,19,19,19,1,320.8379052749986,1337.92
128,18,18,19,19,19,1,320.8379052749986,1337.92
129,18,19,19,19,19,3,320.8379052749986,1337.92
130,18,19,19,19,19,0,320.8379052749986,1337.92
131,17,17,19,19,19,0,320.8379052749986,1337.92
132,17,18,18,18,18,0,320.8379052749986,1337.92
133,18,18,18,19,19,2,320.8379052749986,1337.92
134,18,18,18,19,19,4,320.8379052749986,1337.92
135,19,19,19,19,19,3,320.8379052749986,1337.92
136,18,19,19,19,19,4,320.8379052749986,1337.92
137,17,17,18,18,19,0,320.8379052749986,1337.92
138,19,19,19,19,19,0,320.8379052749986,1337.92
139,18,18,19,19,19,0,320.8379052749986,1337.92
140,19,19,19,19,19,3,320.8379052749986,1337.92
141,19,19,19,19,19,2,320.8379052749986,1337.92
142,17,18,18,19,19,0,320.8379052749986,1337.92
143,19,19,19,19,19,1,320.8379052749986,1337.92
144,19,19,19,19,19,5,320.8379052749986,1337.92
145,17,18,19,19,19,0,320.8379052749986,1337.92
146,19,19,19,19,19,2,320.8379052749986,1337.92
147,17,17,18,18,18,1,320.8379052749986,1337.92
148,19,19,19,19,19,9,320.8379052749986,1337.92
149,18,18,18,19,19,1,320.8379052749986,1337.92
150,18,18,19,19,19,2,320.8379052749986,1337.92
151,18,19,19,19,19,6,320.8379052749986,1337.92
152,19,19,19,19,19,0,320.8379052749986,1337.92
153,18,18,18,18,18,5,320.8379052749986,1337.92
154,16,17,18,18,19,0,320.8379052749986,1337.92
155,16,17,18,18,18,2,320.8379052749986,1337.92
156,19,19,19,19,19,10,320.8379052749986,1337.92
157,14,17,18,18,19,3,320.8379052749986,1337.92
158,17,17,17,17,18,0,320.8379052749986,1337.92
159,18,18,18,18,18,1,320.8379052749986,1337.92
