instance_id,n_equivalence,equivalence_1,equivalence_3,equivalence_5,equivalence_10,sols_found,inf_time,runtime
62,19,19,19,19,19,17,18.708373288999937,586.68
63,19,19,19,19,19,17,18.708373288999937,586.68
64,19,19,19,19,19,17,18.708373288999937,586.68
65,19,19,19,19,19,17,18.708373288999937,586.68
66,19,19,19,19,19,17,18.708373288999937,586.68
67,19,19,19,19,19,17,18.708373288999937,586.68
68,19,19,19,19,19,17,18.708373288999937,586.68
69,19,19,19,19,19,17,18.708373288999937,586.68
70,19,19,19,19,19,17,18.708373288999937,586.68
71,19,19,19,19,19,17,18.708373288999937,586.68
72,19,19,19,19,19,17,18.708373288999937,586.68
73,19,19,19,19,19,17,18.708373288999937,586.68
74,19,19,19,19,19,17,18.708373288999937,586.68
75,19,19,19,19,19,17,18.708373288999937,586.68
76,19,19,19,19,19,17,18.708373288999937,586.68
77,19,19,19,19,19,17,18.708373288999937,586.68
78,19,19,19,19,19,17,18.708373288999937,586.68
79,19,19,19,19,19,17,18.708373288999937,586.68
80,19,19,19,19,19,17,18.708373288999937,586.68
81,19,19,19,19,19,17,18.708373288999937,586.68
82,19,19,19,19,19,17,18.708373288999937,586.68
83,19,19,19,19,19,17,18.708373288999937,586.68
84,19,19,19,19,19,17,18.708373288999937,586.68
85,19,19,19,19,19,17,18.708373288999937,586.68
86,19,19,19,19,19,17,18.708373288999937,586.68
87,19,19,19,19,19,17,18.708373288999937,586.68
88,19,19,19,19,19,17,18.708373288999937,586.68
89,19,19,19,19,19,17,18.708373288999937,586.68
90,19,19,19,19,19,17,18.708373288999937,586.68
91,19,19,19,19,19,17,18.708373288999937,586.68
92,19,19,19,19,19,17,18.708373288999937,586.68
93,19,19,19,19,19,17,18.708373288999937,586.68
94,19,19,19,19,19,17,18.708373288999937,586.68
95,19,19,19,19,19,17,18.708373288999937,586.68
96,19,19,19,19,19,17,18.708373288999937,586.68
97,19,19,19,19,19,17,18.708373288999937,586.68
98,19,19,19,19,19,17,18.708373288999937,586.68
99,19,19,19,19,19,17,18.708373288999937,586.68
100,19,19,19,19,19,17,18.708373288999937,586.68
101,19,19,19,19,19,17,18.708373288999937,586.68
102,19,19,19,19,19,17,18.708373288999937,586.68
103,19,19,19,19,19,17,18.708373288999937,586.68
104,19,19,19,19,19,17,18.708373288999937,586.68
105,19,19,19,19,19,17,18.708373288999937,586.68
106,19,19,19,19,19,17,18.708373288999937,586.68
107,19,19,19,19,19,17,18.708373288999937,586.68
108,19,19,19,19,19,17,18.708373288999937,586.68
109,19,19,19,19,19,17,18.708373288999937,586.68
110,19,19,19,19,19,17,18.708373288999937,586.68
111,19,19,19,19,19,17,18.708373288999937,586.68
112,19,19,19,19,19,17,18.708373288999937,586.68
113,19,19,19,19,19,17,18.708373288999937,586.68
114,19,19,19,19,19,17,18.708373288999937,586.68
115,19,19,19,19,19,17,18.708373288999937,586.68
116,19,19,19,19,19,17,18.708373288999937,586.68
117,19,19,19,19,19,17,18.708373288999937,586.68
118,19,19,19,19,19,17,18.708373288999937,586.68
119,19,19,19,19,19,17,18.708373288999937,586.68
120,19,19,19,19,19,17,18.708373288999937,586.68
121,19,19,19,19,19,17,18.708373288999937,586.68
122,19,19,19,19,19,17,18.708373288999937,586.68
123,19,19,19,19,19,17,18.708373288999937,586.68
124,19,19,19,19,19,17,18.708373288999937,586.68
125,19,19,19,19,19,17,18.708373288999937,586.68
126,19,19,19,19,19,17,18.708373288999937,586.68
127,19,19,19,19,19,17,18.708373288999937,586.68
128,19,19,19,19,19,17,18.708373288999937,586.68
129,19,19,19,19,19,17,18.708373288999937,586.68
130,19,19,19,19,19,17,18.708373288999937,586.68
131,19,19,19,19,19,17,18.708373288999937,586.68
132,19,19,19,19,19,17,18.708373288999937,586.68
133,19,19,19,19,19,17,18.708373288999937,586.68
134,19,19,19,19,19,17,18.708373288999937,586.68
135,19,19,19,19,19,17,18.708373288999937,586.68
136,19,19,19,19,19,17,18.708373288999937,586.68
137,19,19,19,19,19,17,18.708373288999937,586.68
138,19,19,19,19,19,17,18.708373288999937,586.68
139,19,19,19,19,19,17,18.708373288999937,586.68
140,19,19,19,19,19,17,18.708373288999937,586.68
141,19,19,19,19,19,17,18.708373288999937,586.68
142,19,19,19,19,19,17,18.708373288999937,586.68
143,19,19,19,19,19,17,18.708373288999937,586.68
144,19,19,19,19,19,17,18.708373288999937,586.68
145,19,19,19,19,19,17,18.708373288999937,586.68
146,19,19,19,19,19,17,18.708373288999937,586.68
147,19,19,19,19,19,17,18.708373288999937,586.68
148,19,19,19,19,19,17,18.708373288999937,586.68
149,19,19,19,19,19,17,18.708373288999937,586.68
150,19,19,19,19,19,17,18.708373288999937,586.68
151,19,19,19,19,19,17,18.708373288999937,586.68
152,19,19,19,19,19,17,18.708373288999937,586.68
153,19,19,19,19,19,17,18.708373288999937,586.68
154,19,19,19,19,19,17,18.708373288999937,586.68
155,19,19,19,19,19,17,18.708373288999937,586.68
156,19,19,19,19,19,17,18.708373288999937,586.68
157,19,19,19,19,19,17,18.708373288999937,586.68
158,19,19,19,19,19,17,18.708373288999937,586.68
159,19,19,19,19,19,17,18.708373288999937,586.68
