instance_id,n_equivalence,equivalence_1,equivalence_3,equivalence_5,equivalence_10,sols_found,inf_time,runtime
140,19,19,19,19,19,17,20.07836389700005,690.64
141,19,19,19,19,19,17,20.07836389700005,690.64
142,19,19,19,19,19,17,20.07836389700005,690.64
143,19,19,19,19,19,17,20.07836389700005,690.64
144,19,19,19,19,19,17,20.07836389700005,690.64
145,19,19,19,19,19,17,20.07836389700005,690.64
146,19,19,19,19,19,17,20.07836389700005,690.64
147,19,19,19,19,19,17,20.07836389700005,690.64
148,19,19,19,19,19,17,20.07836389700005,690.64
149,19,19,19,19,19,17,20.07836389700005,690.64
150,19,19,19,19,19,17,20.07836389700005,690.64
151,19,19,19,19,19,17,20.07836389700005,690.64
152,19,19,19,19,19,17,20.07836389700005,690.64
153,19,19,19,19,19,17,20.07836389700005,690.64
154,19,19,19,19,19,17,20.07836389700005,690.64
155,19,19,19,19,19,17,20.07836389700005,690.64
156,19,19,19,19,19,17,20.07836389700005,690.64
157,19,19,19,19,19,17,20.07836389700005,690.64
158,19,19,19,19,19,17,20.07836389700005,690.64
159,19,19,19,19,19,17,20.07836389700005,690.64
