instance_id,n_equivalence,equivalence_1,equivalence_3,equivalence_5,equivalence_10,sols_found,inf_time,runtime
41,19,19,19,19,19,0,119.02163825299861,275.63
42,19,19,19,19,19,0,119.02163825299861,275.63
43,19,19,19,19,19,0,119.02163825299861,275.63
44,19,19,19,19,19,0,119.02163825299861,275.63
45,19,19,19,19,19,0,119.02163825299861,275.63
46,19,19,19,19,19,0,119.02163825299861,275.63
47,19,19,19,19,19,0,119.02163825299861,275.63
48,19,19,19,19,19,0,119.02163825299861,275.63
49,19,19,19,19,19,0,119.02163825299861,275.63
50,19,19,19,19,19,0,119.02163825299861,275.63
51,19,19,19,19,19,0,119.02163825299861,275.63
52,19,19,19,19,19,0,119.02163825299861,275.63
53,19,19,19,19,19,0,119.02163825299861,275.63
54,19,19,19,19,19,0,119.02163825299861,275.63
55,19,19,19,19,19,0,119.02163825299861,275.63
56,19,19,19,19,19,0,119.02163825299861,275.63
57,19,19,19,19,19,0,119.02163825299861,275.63
58,19,19,19,19,19,0,119.02163825299861,275.63
59,19,19,19,19,19,0,119.02163825299861,275.63
60,19,19,19,19,19,0,119.02163825299861,275.63
61,19,19,19,19,19,0,119.02163825299861,275.63
62,19,19,19,19,19,0,119.02163825299861,275.63
63,19,19,19,19,19,0,119.02163825299861,275.63
64,19,19,19,19,19,0,119.02163825299861,275.63
65,19,19,19,19,19,0,119.02163825299861,275.63
66,19,19,19,19,19,0,119.02163825299861,275.63
67,19,19,19,19,19,0,119.02163825299861,275.63
68,19,19,19,19,19,0,119.02163825299861,275.63
69,19,19,19,19,19,0,119.02163825299861,275.63
70,19,19,19,19,19,0,119.02163825299861,275.63
71,19,19,19,19,19,0,119.02163825299861,275.63
72,19,19,19,19,19,0,119.02163825299861,275.63
73,19,19,19,19,19,0,119.02163825299861,275.63
74,19,19,19,19,19,0,119.02163825299861,275.63
75,19,19,19,19,19,0,119.02163825299861,275.63
76,19,19,19,19,19,0,119.02163825299861,275.63
77,19,19,19,19,19,0,119.02163825299861,275.63
78,19,19,19,19,19,0,119.02163825299861,275.63
79,19,19,19,19,19,0,119.02163825299861,275.63
80,19,19,19,19,19,0,119.02163825299861,275.63
81,19,19,19,19,19,0,119.02163825299861,275.63
82,19,19,19,19,19,0,119.02163825299861,275.63
83,19,19,19,19,19,0,119.02163825299861,275.63
84,19,19,19,19,19,0,119.02163825299861,275.63
85,19,19,19,19,19,0,119.02163825299861,275.63
86,19,19,19,19,19,0,119.02163825299861,275.63
87,19,19,19,19,19,0,119.02163825299861,275.63
88,19,19,19,19,19,0,119.02163825299861,275.63
89,19,19,19,19,19,0,119.02163825299861,275.63
90,19,19,19,19,19,0,119.02163825299861,275.63
91,19,19,19,19,19,0,119.02163825299861,275.63
92,19,19,19,19,19,0,119.02163825299861,275.63
93,19,19,19,19,19,0,119.02163825299861,275.63
94,19,19,19,19,19,0,119.02163825299861,275.63
95,19,19,19,19,19,0,119.02163825299861,275.63
96,19,19,19,19,19,0,119.02163825299861,275.63
97,19,19,19,19,19,0,119.02163825299861,275.63
98,19,19,19,19,19,0,119.02163825299861,275.63
99,19,19,19,19,19,0,119.02163825299861,275.63
100,19,19,19,19,19,0,119.02163825299861,275.63
101,19,19,19,19,19,0,119.02163825299861,275.63
102,19,19,19,19,19,0,119.02163825299861,275.63
103,19,19,19,19,19,0,119.02163825299861,275.63
104,19,19,19,19,19,0,119.02163825299861,275.63
105,19,19,19,19,19,0,119.02163825299861,275.63
106,19,19,19,19,19,0,119.02163825299861,275.63
107,19,19,19,19,19,0,119.02163825299861,275.63
108,19,19,19,19,19,0,119.02163825299861,275.63
109,19,19,19,19,19,0,119.02163825299861,275.63
110,19,19,19,19,19,0,119.02163825299861,275.63
111,19,19,19,19,19,0,119.02163825299861,275.63
112,19,19,19,19,19,0,119.02163825299861,275.63
113,19,19,19,19,19,0,119.02163825299861,275.63
114,19,19,19,19,19,0,119.02163825299861,275.63
115,19,19,19,19,19,0,119.02163825299861,275.63
116,19,19,19,19,19,0,119.02163825299861,275.63
117,19,19,19,19,19,0,119.02163825299861,275.63
118,19,19,19,19,19,0,119.02163825299861,275.63
119,19,19,19,19,19,0,119.02163825299861,275.63
120,19,19,19,19,19,0,119.02163825299861,275.63
121,19,19,19,19,19,0,119.02163825299861,275.63
122,19,19,19,19,19,0,119.02163825299861,275.63
123,19,19,19,19,19,0,119.02163825299861,275.63
124,19,19,19,19,19,0,119.02163825299861,275.63
125,19,19,19,19,19,0,119.02163825299861,275.63
126,19,19,19,19,19,0,119.02163825299861,275.63
127,19,19,19,19,19,0,119.02163825299861,275.63
128,19,19,19,19,19,0,119.02163825299861,275.63
129,19,19,19,19,19,0,119.02163825299861,275.63
130,19,19,19,19,19,0,119.02163825299861,275.63
131,19,19,19,19,19,0,119.02163825299861,275.63
132,19,19,19,19,19,0,119.02163825299861,275.63
133,19,19,19,19,19,0,119.02163825299861,275.63
134,19,19,19,19,19,0,119.02163825299861,275.63
135,19,19,19,19,19,0,119.02163825299861,275.63
136,19,19,19,19,19,0,119.02163825299861,275.63
137,19,19,19,19,19,0,119.02163825299861,275.63
138,19,19,19,19,19,0,119.02163825299861,275.63
139,19,19,19,19,19,0,119.02163825299861,275.63
140,19,19,19,19,19,0,119.02163825299861,275.63
141,19,19,19,19,19,0,119.02163825299861,275.63
142,19,19,19,19,19,0,119.02163825299861,275.63
143,19,19,19,19,19,0,119.02163825299861,275.63
144,19,19,19,19,19,0,119.02163825299861,275.63
145,19,19,19,19,19,0,119.02163825299861,275.63
146,19,19,19,19,19,0,119.02163825299861,275.63
147,19,19,19,19,19,0,119.02163825299861,275.63
148,19,19,19,19,19,0,119.02163825299861,275.63
149,19,19,19,19,19,0,119.02163825299861,275.63
150,19,19,19,19,19,0,119.02163825299861,275.63
151,19,19,19,19,19,0,119.02163825299861,275.63
152,19,19,19,19,19,0,119.02163825299861,275.63
153,19,19,19,19,19,0,119.02163825299861,275.63
154,19,19,19,19,19,0,119.02163825299861,275.63
155,19,19,19,19,19,0,119.02163825299861,275.63
156,19,19,19,19,19,0,119.02163825299861,275.63
157,19,19,19,19,19,0,119.02163825299861,275.63
158,19,19,19,19,19,0,119.02163825299861,275.63
159,19,19,19,19,19,0,119.02163825299861,275.63
