instance,size,init_w1,init_w2,init_w3,init_w4,init_p,sol_cost,sol_prize,sol_penalty,timelimit,runtime,timeout,in_seq,out_seq,pref_w1,pref_w2,pref_w3,pref_w4,pref_p
../../instances/pctsp/size_20/data_10.txt,20,56,6,14,24,62,17911,18253,46002,30,0.0,0,4-12-19-5-16-11-18-2-0-6-1,7-9-10,53,18,14,15,41
../../instances/pctsp/size_20/data_11.txt,20,56,6,14,24,62,13529,13409,48298,30,0.0,0,7-11-19-2-13-12-6-5,,53,18,14,15,41
../../instances/pctsp/size_20/data_12.txt,20,56,6,14,24,62,9792,11479,49815,30,0.0,0,11-2-13-17-18-10-3,1,53,18,14,15,41
../../instances/pctsp/size_20/data_13.txt,20,56,6,14,24,62,11255,10101,67117,30,0.0,0,3-17-2-8-11-7,5-12,53,18,14,15,41
../../instances/pctsp/size_20/data_14.txt,20,56,6,14,24,62,10610,13171,34317,30,0.0,0,10-16-18-7-14-6-13-1,8-19,53,18,14,15,41
../../instances/pctsp/size_20/data_15.txt,20,56,6,14,24,62,3860,2591,75973,30,0.0,0,18-8,10-11,53,18,14,15,41
../../instances/pctsp/size_20/data_16.txt,20,56,6,14,24,62,0,1161,79458,30,0.0,0,4,9-17,53,18,14,15,41
../../instances/pctsp/size_20/data_17.txt,20,56,6,14,24,62,9204,6059,56703,30,0.0,0,13-2-5-19,8-9-14,53,18,14,15,41
../../instances/pctsp/size_20/data_18.txt,20,56,6,14,24,62,16108,16922,36859,30,0.0,0,17-6-16-0-7-4-18-13-5-9,1-14-19,53,18,14,15,41
../../instances/pctsp/size_20/data_19.txt,20,56,6,14,24,62,0,1410,65067,30,0.0,0,7,11-18,53,18,14,15,41
../../instances/pctsp/size_20/data_20.txt,20,56,6,14,24,62,20168,20759,30709,30,0.0,0,2-16-9-8-17-7-6-11-3-13-4-12,15,53,18,14,15,41
../../instances/pctsp/size_20/data_21.txt,20,56,6,14,24,62,16179,16718,45510,30,0.0,0,19-13-6-7-3-12-16-5-14-2,18,53,18,14,15,41
../../instances/pctsp/size_20/data_22.txt,20,56,6,14,24,62,0,1302,82246,30,0.0,0,15,1-4-8-16,53,18,14,15,41
../../instances/pctsp/size_20/data_23.txt,20,56,6,14,24,62,0,1387,76465,30,0.0,0,8,9-16,53,18,14,15,41
../../instances/pctsp/size_20/data_24.txt,20,56,6,14,24,62,18942,17239,38909,30,0.0,0,3-10-15-18-9-13-14-8-6-1,,53,18,14,15,41
../../instances/pctsp/size_20/data_25.txt,20,56,6,14,24,62,0,1280,78515,30,0.0,0,1,7-15-18,53,18,14,15,41
../../instances/pctsp/size_20/data_26.txt,20,56,6,14,24,62,3752,2498,81221,30,0.0,0,9-8,1,53,18,14,15,41
../../instances/pctsp/size_20/data_27.txt,20,56,6,14,24,62,20655,25777,26814,30,0.0,0,16-5-1-19-7-18-0-2-4-3-13-6-9-17-15,8-11-12,53,18,14,15,41
../../instances/pctsp/size_20/data_28.txt,20,56,6,14,24,62,20642,22424,31119,30,0.0,0,10-19-13-15-14-3-1-8-9-12-7-2-18,4-5-17,53,18,14,15,41
../../instances/pctsp/size_20/data_29.txt,20,56,6,14,24,62,11426,14983,29684,30,0.0,0,7-18-6-14-15-11-1-12-10,3,53,18,14,15,41
../../instances/pctsp/size_20/data_30.txt,20,56,6,14,24,62,6486,6510,60229,30,0.0,0,4-15-3-7,0,53,18,14,15,41
../../instances/pctsp/size_20/data_31.txt,20,56,6,14,24,62,0,1256,88355,30,0.0,0,16,5-12-18,53,18,14,15,41
../../instances/pctsp/size_20/data_32.txt,20,56,6,14,24,62,17750,23819,25625,30,0.01,0,0-12-2-16-5-7-10-9-14-6-11-4-3-15,18-19,53,18,14,15,41
../../instances/pctsp/size_20/data_33.txt,20,56,6,14,24,62,9005,9806,56621,30,0.01,0,8-7-1-18-0-5,2-4,53,18,14,15,41
../../instances/pctsp/size_20/data_34.txt,20,56,6,14,24,62,25264,18940,40836,30,0.0,0,12-1-2-9-15-11-18-19-6-16-4,10,53,18,14,15,41
../../instances/pctsp/size_20/data_35.txt,20,56,6,14,24,62,19095,20863,37023,30,0.0,0,1-6-11-4-13-16-0-9-19-12-2-7,3-5-8-15,53,18,14,15,41
../../instances/pctsp/size_20/data_36.txt,20,56,6,14,24,62,27514,21398,29274,30,0.0,0,7-9-14-8-13-18-15-4-6-0-1-17-19,12-16,53,18,14,15,41
../../instances/pctsp/size_20/data_37.txt,20,56,6,14,24,62,22777,22670,38458,30,0.0,0,6-10-7-5-17-3-18-14-2-9-13-4-1,11,53,18,14,15,41
../../instances/pctsp/size_20/data_38.txt,20,56,6,14,24,62,21952,21101,25133,30,0.0,0,19-2-3-1-5-11-7-10-0-12-17-14-13,8,53,18,14,15,41
../../instances/pctsp/size_20/data_39.txt,20,56,6,14,24,62,22572,23398,27429,30,0.0,0,14-9-17-3-8-6-18-2-0-4-10-16-7-12,11-13,53,18,14,15,41
../../instances/pctsp/size_20/data_40.txt,20,56,6,14,24,62,28562,25186,20951,30,0.01,0,6-0-11-7-10-17-12-19-3-4-13-16-5-2-18,8,53,18,14,15,41
../../instances/pctsp/size_20/data_41.txt,20,56,6,14,24,62,0,939,93603,30,0.0,0,3,2-12,53,18,14,15,41
../../instances/pctsp/size_20/data_42.txt,20,56,6,14,24,62,24776,23348,34604,30,0.0,0,2-14-18-15-1-16-10-5-12-17-13-3-9-11,6-7-8-19,53,18,14,15,41
../../instances/pctsp/size_20/data_43.txt,20,56,6,14,24,62,0,1207,80401,30,0.0,0,1,4-12,53,18,14,15,41
../../instances/pctsp/size_20/data_44.txt,20,56,6,14,24,62,11032,10123,54079,30,0.0,0,13-10-2-4-12-16,,53,18,14,15,41
../../instances/pctsp/size_20/data_45.txt,20,56,6,14,24,62,24745,33198,4469,30,0.0,0,15-8-19-2-12-16-3-5-11-1-13-9-18-7-4-0-6-17-14,10,53,18,14,15,41
../../instances/pctsp/size_20/data_46.txt,20,56,6,14,24,62,11810,13287,40508,30,0.0,0,7-10-1-19-5-0-18-17,3-8-9-11,53,18,14,15,41
../../instances/pctsp/size_20/data_47.txt,20,56,6,14,24,62,14975,12932,43952,30,0.0,0,0-8-11-15-9-14-5-13,12-19,53,18,14,15,41
../../instances/pctsp/size_20/data_48.txt,20,56,6,14,24,62,20261,20596,38499,30,0.0,0,6-11-18-13-3-8-4-5-16-2-10-14,0-7,53,18,14,15,41
../../instances/pctsp/size_20/data_49.txt,20,56,6,14,24,62,10417,10031,66420,30,0.0,0,7-2-0-4-3-12,14-16,53,18,14,15,41
../../instances/pctsp/size_20/data_50.txt,20,56,6,14,24,62,0,1260,89544,30,0.0,0,10,0-14,53,18,14,15,41
../../instances/pctsp/size_20/data_51.txt,20,56,6,14,24,62,20840,18511,30217,30,0.01,0,9-6-8-15-7-5-1-3-2-0-18,14,53,18,14,15,41
../../instances/pctsp/size_20/data_52.txt,20,56,6,14,24,62,22484,25734,19188,30,0.0,0,17-18-14-1-11-12-13-8-9-3-15-5-16-0-4,2,53,18,14,15,41
../../instances/pctsp/size_20/data_53.txt,20,56,6,14,24,62,0,957,97334,30,0.0,0,15,2-19,53,18,14,15,41
../../instances/pctsp/size_20/data_54.txt,20,56,6,14,24,62,19998,22750,29807,30,0.0,0,19-10-5-12-9-4-17-1-18-14-0-7-15,3-6-13,53,18,14,15,41
../../instances/pctsp/size_20/data_1.txt,20,45,42,6,7,31,0,1590,69044,30,0.02,0,13,15,53,18,14,15,41
../../instances/pctsp/size_20/data_2.txt,20,45,42,6,7,31,16712,18906,34604,30,0.0,0,0-16-8-9-1-10-12-13-2-3-5,14,53,18,14,15,41
../../instances/pctsp/size_20/data_3.txt,20,45,42,6,7,31,0,973,102705,30,0.01,0,6,4-13-17,53,18,14,15,41
../../instances/pctsp/size_20/data_4.txt,20,45,42,6,7,31,18040,22672,22304,30,0.0,0,11-16-6-9-8-4-19-14-15-13-0-17-3,5,53,18,14,15,41
../../instances/pctsp/size_20/data_5.txt,20,45,42,6,7,31,19856,16909,39483,30,0.0,0,6-9-11-3-1-2-18-19-4-0,7-8,53,18,14,15,41
../../instances/pctsp/size_20/data_6.txt,20,45,42,6,7,31,14318,14704,43091,30,0.0,0,18-17-3-7-12-19-5-15-16,2-4-9-10-14,53,18,14,15,41
../../instances/pctsp/size_20/data_7.txt,20,45,42,6,7,31,20091,22396,40426,30,0.0,0,13-2-15-10-14-11-5-8-3-19-16-1-18,0-6-12-17,53,18,14,15,41
../../instances/pctsp/size_20/data_8.txt,20,45,42,6,7,31,33356,23473,36162,30,0.01,0,10-17-4-2-1-13-8-19-9-7-11-6-0-3,15-18,53,18,14,15,41
../../instances/pctsp/size_20/data_9.txt,20,45,42,6,7,31,24455,18946,37802,30,0.02,0,12-16-7-3-5-2-4-9-0-6-19-10,8-11,53,18,14,15,41
../../instances/pctsp/size_20/data_10.txt,20,45,42,6,7,31,17911,18253,46002,30,0.0,0,4-12-19-5-16-11-18-2-0-6-1,7-9-10,53,18,14,15,41
../../instances/pctsp/size_20/data_11.txt,20,45,42,6,7,31,13529,13409,48298,30,0.0,0,7-11-19-2-13-12-6-5,,53,18,14,15,41
../../instances/pctsp/size_20/data_12.txt,20,45,42,6,7,31,9792,11479,49815,30,0.0,0,11-2-13-17-18-10-3,1,53,18,14,15,41
../../instances/pctsp/size_20/data_13.txt,20,45,42,6,7,31,11255,10101,67117,30,0.0,0,3-17-2-8-11-7,5-12,53,18,14,15,41
../../instances/pctsp/size_20/data_14.txt,20,45,42,6,7,31,10610,13171,34317,30,0.01,0,10-16-18-7-14-6-13-1,8-19,53,18,14,15,41
../../instances/pctsp/size_20/data_15.txt,20,45,42,6,7,31,3860,2591,75973,30,0.0,0,18-8,10-11,53,18,14,15,41
../../instances/pctsp/size_20/data_16.txt,20,45,42,6,7,31,0,1161,79458,30,0.0,0,4,9-17,53,18,14,15,41
../../instances/pctsp/size_20/data_17.txt,20,45,42,6,7,31,9204,6059,56703,30,0.01,0,13-2-5-19,8-9-14,53,18,14,15,41
../../instances/pctsp/size_20/data_18.txt,20,45,42,6,7,31,16108,16922,36859,30,0.01,0,17-6-16-0-7-4-18-13-5-9,1-14-19,53,18,14,15,41
../../instances/pctsp/size_20/data_19.txt,20,45,42,6,7,31,0,1410,65067,30,0.01,0,7,11-18,53,18,14,15,41
../../instances/pctsp/size_20/data_20.txt,20,45,42,6,7,31,20168,20759,30709,30,0.0,0,2-16-9-8-17-7-6-11-3-13-4-12,15,53,18,14,15,41
../../instances/pctsp/size_20/data_21.txt,20,45,42,6,7,31,16179,16718,45510,30,0.0,0,19-13-6-7-3-12-16-5-14-2,18,53,18,14,15,41
../../instances/pctsp/size_20/data_22.txt,20,45,42,6,7,31,0,1302,82246,30,0.01,0,15,1-4-8-16,53,18,14,15,41
../../instances/pctsp/size_20/data_23.txt,20,45,42,6,7,31,0,1387,76465,30,0.01,0,8,9-16,53,18,14,15,41
../../instances/pctsp/size_20/data_24.txt,20,45,42,6,7,31,18942,17239,38909,30,0.0,0,3-10-15-18-9-13-14-8-6-1,,53,18,14,15,41
../../instances/pctsp/size_20/data_25.txt,20,45,42,6,7,31,0,1280,78515,30,0.0,0,1,7-15-18,53,18,14,15,41
../../instances/pctsp/size_20/data_26.txt,20,45,42,6,7,31,3752,2498,81221,30,0.01,0,9-8,1,53,18,14,15,41
../../instances/pctsp/size_20/data_27.txt,20,45,42,6,7,31,20655,25777,26814,30,0.01,0,16-5-1-19-7-18-0-2-4-3-13-6-9-17-15,8-11-12,53,18,14,15,41
../../instances/pctsp/size_20/data_28.txt,20,45,42,6,7,31,20642,22424,31119,30,0.0,0,10-19-13-15-14-3-1-8-9-12-7-2-18,4-5-17,53,18,14,15,41
../../instances/pctsp/size_20/data_29.txt,20,45,42,6,7,31,11426,14983,29684,30,0.0,0,7-18-6-14-15-11-1-12-10,3,53,18,14,15,41
../../instances/pctsp/size_20/data_30.txt,20,45,42,6,7,31,6486,6510,60229,30,0.0,0,4-15-3-7,0,53,18,14,15,41
../../instances/pctsp/size_20/data_31.txt,20,45,42,6,7,31,0,1256,88355,30,0.0,0,16,5-12-18,53,18,14,15,41
../../instances/pctsp/size_20/data_32.txt,20,45,42,6,7,31,17750,23819,25625,30,0.01,0,0-12-2-16-5-7-10-9-14-6-11-4-3-15,18-19,53,18,14,15,41
../../instances/pctsp/size_20/data_33.txt,20,45,42,6,7,31,9005,9806,56621,30,0.0,0,8-7-1-18-0-5,2-4,53,18,14,15,41
../../instances/pctsp/size_20/data_34.txt,20,45,42,6,7,31,25264,18940,40836,30,0.01,0,12-1-2-9-15-11-18-19-6-16-4,10,53,18,14,15,41
../../instances/pctsp/size_20/data_35.txt,20,45,42,6,7,31,19095,20863,37023,30,0.01,0,1-6-11-4-13-16-0-9-19-12-2-7,3-5-8-15,53,18,14,15,41
../../instances/pctsp/size_20/data_36.txt,20,45,42,6,7,31,27514,21398,29274,30,0.0,0,7-9-14-8-13-18-15-4-6-0-1-17-19,12-16,53,18,14,15,41
../../instances/pctsp/size_20/data_1.txt,20,64,25,6,5,29,0,1590,69044,30,0.03,0,13,15,53,18,14,15,41
../../instances/pctsp/size_20/data_2.txt,20,64,25,6,5,29,16712,18906,34604,30,0.0,0,0-16-8-9-1-10-12-13-2-3-5,14,53,18,14,15,41
../../instances/pctsp/size_20/data_3.txt,20,64,25,6,5,29,0,973,102705,30,0.0,0,6,4-13-17,53,18,14,15,41
../../instances/pctsp/size_20/data_4.txt,20,64,25,6,5,29,18040,22672,22304,30,0.01,0,11-16-6-9-8-4-19-14-15-13-0-17-3,5,53,18,14,15,41
../../instances/pctsp/size_20/data_5.txt,20,64,25,6,5,29,19856,16909,39483,30,0.01,0,6-9-11-3-1-2-18-19-4-0,7-8,53,18,14,15,41
../../instances/pctsp/size_20/data_6.txt,20,64,25,6,5,29,14318,14704,43091,30,0.0,0,18-17-3-7-12-19-5-15-16,2-4-9-10-14,53,18,14,15,41
../../instances/pctsp/size_20/data_7.txt,20,64,25,6,5,29,20091,22396,40426,30,0.0,0,13-2-15-10-14-11-5-8-3-19-16-1-18,0-6-12-17,53,18,14,15,41
../../instances/pctsp/size_20/data_8.txt,20,64,25,6,5,29,33356,23473,36162,30,0.01,0,10-17-4-2-1-13-8-19-9-7-11-6-0-3,15-18,53,18,14,15,41
../../instances/pctsp/size_20/data_9.txt,20,64,25,6,5,29,24455,18946,37802,30,0.0,0,12-16-7-3-5-2-4-9-0-6-19-10,8-11,53,18,14,15,41
../../instances/pctsp/size_20/data_10.txt,20,64,25,6,5,29,17911,18253,46002,30,0.01,0,4-12-19-5-16-11-18-2-0-6-1,7-9-10,53,18,14,15,41
../../instances/pctsp/size_20/data_11.txt,20,64,25,6,5,29,13529,13409,48298,30,0.0,0,7-11-19-2-13-12-6-5,,53,18,14,15,41
../../instances/pctsp/size_20/data_12.txt,20,64,25,6,5,29,9792,11479,49815,30,0.01,0,11-2-13-17-18-10-3,1,53,18,14,15,41
../../instances/pctsp/size_20/data_13.txt,20,64,25,6,5,29,11255,10101,67117,30,0.0,0,3-17-2-8-11-7,5-12,53,18,14,15,41
../../instances/pctsp/size_20/data_14.txt,20,64,25,6,5,29,10610,13171,34317,30,0.0,0,10-16-18-7-14-6-13-1,8-19,53,18,14,15,41
../../instances/pctsp/size_20/data_15.txt,20,64,25,6,5,29,3860,2591,75973,30,0.0,0,18-8,10-11,53,18,14,15,41
../../instances/pctsp/size_20/data_16.txt,20,64,25,6,5,29,0,1161,79458,30,0.0,0,4,9-17,53,18,14,15,41
../../instances/pctsp/size_20/data_17.txt,20,64,25,6,5,29,9204,6059,56703,30,0.0,0,13-2-5-19,8-9-14,53,18,14,15,41
../../instances/pctsp/size_20/data_18.txt,20,64,25,6,5,29,16108,16922,36859,30,0.0,0,17-6-16-0-7-4-18-13-5-9,1-14-19,53,18,14,15,41
../../instances/pctsp/size_20/data_19.txt,20,64,25,6,5,29,0,1410,65067,30,0.0,0,7,11-18,53,18,14,15,41
../../instances/pctsp/size_20/data_20.txt,20,64,25,6,5,29,20168,20759,30709,30,0.0,0,2-16-9-8-17-7-6-11-3-13-4-12,15,53,18,14,15,41
../../instances/pctsp/size_20/data_21.txt,20,64,25,6,5,29,16179,16718,45510,30,0.0,0,19-13-6-7-3-12-16-5-14-2,18,53,18,14,15,41
../../instances/pctsp/size_20/data_22.txt,20,64,25,6,5,29,0,1302,82246,30,0.0,0,15,1-4-8-16,53,18,14,15,41
../../instances/pctsp/size_20/data_1.txt,20,3,57,13,27,23,0,1590,69044,30,0.05,0,13,15,53,18,14,15,41
../../instances/pctsp/size_20/data_2.txt,20,3,57,13,27,23,16712,18906,34604,30,0.02,0,0-16-8-9-1-10-12-13-2-3-5,14,53,18,14,15,41
../../instances/pctsp/size_20/data_3.txt,20,3,57,13,27,23,0,973,102705,30,0.01,0,6,4-13-17,53,18,14,15,41
../../instances/pctsp/size_20/data_4.txt,20,3,57,13,27,23,18040,22672,22304,30,0.01,0,11-16-6-9-8-4-19-14-15-13-0-17-3,5,53,18,14,15,41
../../instances/pctsp/size_20/data_5.txt,20,3,57,13,27,23,19856,16909,39483,30,0.02,0,6-9-11-3-1-2-18-19-4-0,7-8,53,18,14,15,41
../../instances/pctsp/size_20/data_6.txt,20,3,57,13,27,23,14318,14704,43091,30,0.01,0,18-17-3-7-12-19-5-15-16,2-4-9-10-14,53,18,14,15,41
../../instances/pctsp/size_20/data_7.txt,20,3,57,13,27,23,20091,22396,40426,30,0.01,0,13-2-15-10-14-11-5-8-3-19-16-1-18,0-6-12-17,53,18,14,15,41
../../instances/pctsp/size_20/data_8.txt,20,3,57,13,27,23,33356,23473,36162,30,0.01,0,10-17-4-2-1-13-8-19-9-7-11-6-0-3,15-18,53,18,14,15,41
../../instances/pctsp/size_20/data_9.txt,20,3,57,13,27,23,24455,18946,37802,30,0.01,0,12-16-7-3-5-2-4-9-0-6-19-10,8-11,53,18,14,15,41
../../instances/pctsp/size_20/data_10.txt,20,3,57,13,27,23,17911,18253,46002,30,0.01,0,4-12-19-5-16-11-18-2-0-6-1,7-9-10,53,18,14,15,41
../../instances/pctsp/size_20/data_11.txt,20,3,57,13,27,23,13529,13409,48298,30,0.01,0,7-11-19-2-13-12-6-5,,53,18,14,15,41
../../instances/pctsp/size_20/data_12.txt,20,3,57,13,27,23,9792,11479,49815,30,0.02,0,11-2-13-17-18-10-3,1,53,18,14,15,41
../../instances/pctsp/size_20/data_13.txt,20,3,57,13,27,23,11255,10101,67117,30,0.01,0,3-17-2-8-11-7,5-12,53,18,14,15,41
../../instances/pctsp/size_20/data_14.txt,20,3,57,13,27,23,10610,13171,34317,30,0.01,0,10-16-18-7-14-6-13-1,8-19,53,18,14,15,41
../../instances/pctsp/size_20/data_15.txt,20,3,57,13,27,23,3860,2591,75973,30,0.02,0,18-8,10-11,53,18,14,15,41
../../instances/pctsp/size_20/data_16.txt,20,3,57,13,27,23,0,1161,79458,30,0.02,0,4,9-17,53,18,14,15,41
../../instances/pctsp/size_20/data_17.txt,20,3,57,13,27,23,9204,6059,56703,30,0.01,0,13-2-5-19,8-9-14,53,18,14,15,41
../../instances/pctsp/size_20/data_18.txt,20,3,57,13,27,23,16108,16922,36859,30,0.01,0,17-6-16-0-7-4-18-13-5-9,1-14-19,53,18,14,15,41
../../instances/pctsp/size_20/data_19.txt,20,3,57,13,27,23,0,1410,65067,30,0.01,0,7,11-18,53,18,14,15,41
../../instances/pctsp/size_20/data_20.txt,20,3,57,13,27,23,20168,20759,30709,30,0.05,0,2-16-9-8-17-7-6-11-3-13-4-12,15,53,18,14,15,41
../../instances/pctsp/size_20/data_21.txt,20,3,57,13,27,23,16179,16718,45510,30,0.01,0,19-13-6-7-3-12-16-5-14-2,18,53,18,14,15,41
../../instances/pctsp/size_20/data_22.txt,20,3,57,13,27,23,0,1302,82246,30,0.02,0,15,1-4-8-16,53,18,14,15,41
../../instances/pctsp/size_20/data_23.txt,20,3,57,13,27,23,0,1387,76465,30,0.01,0,8,9-16,53,18,14,15,41
../../instances/pctsp/size_20/data_24.txt,20,3,57,13,27,23,18942,17239,38909,30,0.01,0,3-10-15-18-9-13-14-8-6-1,,53,18,14,15,41
../../instances/pctsp/size_20/data_25.txt,20,3,57,13,27,23,0,1280,78515,30,0.01,0,1,7-15-18,53,18,14,15,41
../../instances/pctsp/size_20/data_1.txt,20,6,38,6,50,76,0,1590,69044,30,0.02,0,13,15,53,18,14,15,41
../../instances/pctsp/size_20/data_2.txt,20,6,38,6,50,76,16712,18906,34604,30,0.01,0,0-16-8-9-1-10-12-13-2-3-5,14,53,18,14,15,41
../../instances/pctsp/size_20/data_3.txt,20,6,38,6,50,76,0,973,102705,30,0.01,0,6,4-13-17,53,18,14,15,41
../../instances/pctsp/size_20/data_4.txt,20,6,38,6,50,76,18040,22672,22304,30,0.01,0,11-16-6-9-8-4-19-14-15-13-0-17-3,5,53,18,14,15,41
../../instances/pctsp/size_20/data_5.txt,20,6,38,6,50,76,19856,16909,39483,30,0.01,0,6-9-11-3-1-2-18-19-4-0,7-8,53,18,14,15,41
../../instances/pctsp/size_20/data_6.txt,20,6,38,6,50,76,14318,14704,43091,30,0.01,0,18-17-3-7-12-19-5-15-16,2-4-9-10-14,53,18,14,15,41
../../instances/pctsp/size_20/data_7.txt,20,6,38,6,50,76,20091,22396,40426,30,0.01,0,13-2-15-10-14-11-5-8-3-19-16-1-18,0-6-12-17,53,18,14,15,41
../../instances/pctsp/size_20/data_8.txt,20,6,38,6,50,76,33356,23473,36162,30,0.01,0,10-17-4-2-1-13-8-19-9-7-11-6-0-3,15-18,53,18,14,15,41
../../instances/pctsp/size_20/data_9.txt,20,6,38,6,50,76,24455,18946,37802,30,0.01,0,12-16-7-3-5-2-4-9-0-6-19-10,8-11,53,18,14,15,41
../../instances/pctsp/size_20/data_10.txt,20,6,38,6,50,76,17911,18253,46002,30,0.01,0,4-12-19-5-16-11-18-2-0-6-1,7-9-10,53,18,14,15,41
../../instances/pctsp/size_20/data_11.txt,20,6,38,6,50,76,13529,13409,48298,30,0.02,0,7-11-19-2-13-12-6-5,,53,18,14,15,41
../../instances/pctsp/size_20/data_12.txt,20,6,38,6,50,76,9792,11479,49815,30,0.01,0,11-2-13-17-18-10-3,1,53,18,14,15,41
../../instances/pctsp/size_20/data_13.txt,20,6,38,6,50,76,11255,10101,67117,30,0.01,0,3-17-2-8-11-7,5-12,53,18,14,15,41
../../instances/pctsp/size_20/data_14.txt,20,6,38,6,50,76,10610,13171,34317,30,0.01,0,10-16-18-7-14-6-13-1,8-19,53,18,14,15,41
../../instances/pctsp/size_20/data_15.txt,20,6,38,6,50,76,115102,12552,51291,30,0.01,1,3-14-6-13-17-9-8-10,,53,18,14,15,41
../../instances/pctsp/size_20/data_16.txt,20,6,38,6,50,76,0,1161,79458,30,0.01,0,4,9-17,53,18,14,15,41
../../instances/pctsp/size_20/data_17.txt,20,6,38,6,50,76,9204,6059,56703,30,0.01,0,13-2-5-19,8-9-14,53,18,14,15,41
../../instances/pctsp/size_20/data_18.txt,20,6,38,6,50,76,16108,16922,36859,30,0.01,0,17-6-16-0-7-4-18-13-5-9,1-14-19,53,18,14,15,41
../../instances/pctsp/size_20/data_19.txt,20,6,38,6,50,76,0,1410,65067,30,0.01,0,7,11-18,53,18,14,15,41
